Date,type,title_id,from_day,status,year,year_iso,quarter,month,week_iso,day_of_month,day_of_week
2014-03-10,1,,,Праздничный,2014,2014,1,3,11,10,1
2014-03-11,,,,Рабочий,2014,2014,1,3,11,11,2
2014-03-12,,,,Рабочий,2014,2014,1,3,11,12,3
2014-03-13,,,,Рабочий,2014,2014,1,3,11,13,4
2014-03-14,,,,Рабочий,2014,2014,1,3,11,14,5
2014-03-15,,,,Выходной,2014,2014,1,3,11,15,6
2014-03-16,,,,Выходной,2014,2014,1,3,11,16,7
2014-03-17,,,,Рабочий,2014,2014,1,3,12,17,1
2014-03-18,,,,Рабочий,2014,2014,1,3,12,18,2
2014-03-19,,,,Рабочий,2014,2014,1,3,12,19,3
2014-03-20,,,,Рабочий,2014,2014,1,3,12,20,4
2014-03-21,,,,Рабочий,2014,2014,1,3,12,21,5
2014-03-22,,,,Выходной,2014,2014,1,3,12,22,6
2014-03-23,,,,Выходной,2014,2014,1,3,12,23,7
2014-03-24,,,,Рабочий,2014,2014,1,3,13,24,1
2014-03-25,,,,Рабочий,2014,2014,1,3,13,25,2
2014-03-26,,,,Рабочий,2014,2014,1,3,13,26,3
2014-03-27,,,,Рабочий,2014,2014,1,3,13,27,4
2014-03-28,,,,Рабочий,2014,2014,1,3,13,28,5
2014-03-29,,,,Выходной,2014,2014,1,3,13,29,6
2014-03-30,,,,Выходной,2014,2014,1,3,13,30,7
2014-03-31,,,,Рабочий,2014,2014,1,3,14,31,1
2014-04-01,,,,Рабочий,2014,2014,2,4,14,1,2
2014-04-02,,,,Рабочий,2014,2014,2,4,14,2,3
2014-04-03,,,,Рабочий,2014,2014,2,4,14,3,4
2014-04-04,,,,Рабочий,2014,2014,2,4,14,4,5
2014-04-05,,,,Выходной,2014,2014,2,4,14,5,6
2014-04-06,,,,Выходной,2014,2014,2,4,14,6,7
2014-04-07,,,,Рабочий,2014,2014,2,4,15,7,1
2014-04-08,,,,Рабочий,2014,2014,2,4,15,8,2
2014-04-09,,,,Рабочий,2014,2014,2,4,15,9,3
2014-04-10,,,,Рабочий,2014,2014,2,4,15,10,4
2014-04-11,,,,Рабочий,2014,2014,2,4,15,11,5
2014-04-12,,,,Выходной,2014,2014,2,4,15,12,6
2014-04-13,,,,Выходной,2014,2014,2,4,15,13,7
2014-04-14,,,,Рабочий,2014,2014,2,4,16,14,1
2014-04-15,,,,Рабочий,2014,2014,2,4,16,15,2
2014-04-16,,,,Рабочий,2014,2014,2,4,16,16,3
2014-04-17,,,,Рабочий,2014,2014,2,4,16,17,4
2014-04-18,,,,Рабочий,2014,2014,2,4,16,18,5
2014-04-19,,,,Выходной,2014,2014,2,4,16,19,6
2014-04-20,,,,Выходной,2014,2014,2,4,16,20,7
2014-04-21,,,,Рабочий,2014,2014,2,4,17,21,1
2014-04-22,,,,Рабочий,2014,2014,2,4,17,22,2
2014-04-23,,,,Рабочий,2014,2014,2,4,17,23,3
2014-04-24,,,,Рабочий,2014,2014,2,4,17,24,4
2014-04-25,,,,Рабочий,2014,2014,2,4,17,25,5
2014-04-26,,,,Выходной,2014,2014,2,4,17,26,6
2014-04-27,,,,Выходной,2014,2014,2,4,17,27,7
2014-04-28,,,,Рабочий,2014,2014,2,4,18,28,1
2014-04-29,,,,Рабочий,2014,2014,2,4,18,29,2
2014-04-30,2,,,Рабочий,2014,2014,2,4,18,30,3
2014-05-01,1,5,,Праздничный,2014,2014,2,5,18,1,4
2014-05-02,1,,,Праздничный,2014,2014,2,5,18,2,5
2014-05-03,,,,Выходной,2014,2014,2,5,18,3,6
2014-05-04,,,,Выходной,2014,2014,2,5,18,4,7
2014-05-05,,,,Рабочий,2014,2014,2,5,19,5,1
2014-05-06,,,,Рабочий,2014,2014,2,5,19,6,2
2014-05-07,,,,Рабочий,2014,2014,2,5,19,7,3
2014-05-08,2,,,Рабочий,2014,2014,2,5,19,8,4
2014-05-09,1,6,,Праздничный,2014,2014,2,5,19,9,5
2014-05-10,,,,Выходной,2014,2014,2,5,19,10,6
2014-05-11,,,,Выходной,2014,2014,2,5,19,11,7
2014-05-12,,,,Рабочий,2014,2014,2,5,20,12,1
2014-05-13,,,,Рабочий,2014,2014,2,5,20,13,2
2014-05-14,,,,Рабочий,2014,2014,2,5,20,14,3
2014-05-15,,,,Рабочий,2014,2014,2,5,20,15,4
2014-05-16,,,,Рабочий,2014,2014,2,5,20,16,5
2014-05-17,,,,Выходной,2014,2014,2,5,20,17,6
2014-05-18,,,,Выходной,2014,2014,2,5,20,18,7
2014-05-19,,,,Рабочий,2014,2014,2,5,21,19,1
2014-05-20,,,,Рабочий,2014,2014,2,5,21,20,2
2014-05-21,,,,Рабочий,2014,2014,2,5,21,21,3
2014-05-22,,,,Рабочий,2014,2014,2,5,21,22,4
2014-05-23,,,,Рабочий,2014,2014,2,5,21,23,5
2014-05-24,,,,Выходной,2014,2014,2,5,21,24,6
2014-05-25,,,,Выходной,2014,2014,2,5,21,25,7
2014-05-26,,,,Рабочий,2014,2014,2,5,22,26,1
2014-05-27,,,,Рабочий,2014,2014,2,5,22,27,2
2014-05-28,,,,Рабочий,2014,2014,2,5,22,28,3
2014-05-29,,,,Рабочий,2014,2014,2,5,22,29,4
2014-05-30,,,,Рабочий,2014,2014,2,5,22,30,5
2014-05-31,,,,Выходной,2014,2014,2,5,22,31,6
2014-06-01,,,,Выходной,2014,2014,2,6,22,1,7
2014-06-02,,,,Рабочий,2014,2014,2,6,23,2,1
2014-06-03,,,,Рабочий,2014,2014,2,6,23,3,2
2014-06-04,,,,Рабочий,2014,2014,2,6,23,4,3
2014-06-05,,,,Рабочий,2014,2014,2,6,23,5,4
2014-06-06,,,,Рабочий,2014,2014,2,6,23,6,5
2014-06-07,,,,Выходной,2014,2014,2,6,23,7,6
2014-06-08,,,,Выходной,2014,2014,2,6,23,8,7
2014-06-09,,,,Рабочий,2014,2014,2,6,24,9,1
2014-06-10,,,,Рабочий,2014,2014,2,6,24,10,2
2014-06-11,2,,,Рабочий,2014,2014,2,6,24,11,3
2014-06-12,1,7,,Праздничный,2014,2014,2,6,24,12,4
2014-06-13,1,,,Праздничный,2014,2014,2,6,24,13,5
2014-06-14,,,,Выходной,2014,2014,2,6,24,14,6
2014-06-15,,,,Выходной,2014,2014,2,6,24,15,7
2014-06-16,,,,Рабочий,2014,2014,2,6,25,16,1
2014-06-17,,,,Рабочий,2014,2014,2,6,25,17,2
2014-06-18,,,,Рабочий,2014,2014,2,6,25,18,3
2014-06-19,,,,Рабочий,2014,2014,2,6,25,19,4
2014-06-20,,,,Рабочий,2014,2014,2,6,25,20,5
2014-06-21,,,,Выходной,2014,2014,2,6,25,21,6
2014-06-22,,,,Выходной,2014,2014,2,6,25,22,7
2014-06-23,,,,Рабочий,2014,2014,2,6,26,23,1
2014-06-24,,,,Рабочий,2014,2014,2,6,26,24,2
2014-06-25,,,,Рабочий,2014,2014,2,6,26,25,3
2014-06-26,,,,Рабочий,2014,2014,2,6,26,26,4
2014-06-27,,,,Рабочий,2014,2014,2,6,26,27,5
2014-06-28,,,,Выходной,2014,2014,2,6,26,28,6
2014-06-29,,,,Выходной,2014,2014,2,6,26,29,7
2014-06-30,,,,Рабочий,2014,2014,2,6,27,30,1
2014-07-01,,,,Рабочий,2014,2014,3,7,27,1,2
2014-07-02,,,,Рабочий,2014,2014,3,7,27,2,3
2014-07-03,,,,Рабочий,2014,2014,3,7,27,3,4
2014-07-04,,,,Рабочий,2014,2014,3,7,27,4,5
2014-07-05,,,,Выходной,2014,2014,3,7,27,5,6
2014-07-06,,,,Выходной,2014,2014,3,7,27,6,7
2014-07-07,,,,Рабочий,2014,2014,3,7,28,7,1
2014-07-08,,,,Рабочий,2014,2014,3,7,28,8,2
2014-07-09,,,,Рабочий,2014,2014,3,7,28,9,3
2014-07-10,,,,Рабочий,2014,2014,3,7,28,10,4
2014-07-11,,,,Рабочий,2014,2014,3,7,28,11,5
2014-07-12,,,,Выходной,2014,2014,3,7,28,12,6
2014-07-13,,,,Выходной,2014,2014,3,7,28,13,7
2014-07-14,,,,Рабочий,2014,2014,3,7,29,14,1
2014-07-15,,,,Рабочий,2014,2014,3,7,29,15,2
2014-07-16,,,,Рабочий,2014,2014,3,7,29,16,3
2014-07-17,,,,Рабочий,2014,2014,3,7,29,17,4
2014-07-18,,,,Рабочий,2014,2014,3,7,29,18,5
2014-07-19,,,,Выходной,2014,2014,3,7,29,19,6
2014-07-20,,,,Выходной,2014,2014,3,7,29,20,7
2014-07-21,,,,Рабочий,2014,2014,3,7,30,21,1
2014-07-22,,,,Рабочий,2014,2014,3,7,30,22,2
2014-07-23,,,,Рабочий,2014,2014,3,7,30,23,3
2014-07-24,,,,Рабочий,2014,2014,3,7,30,24,4
2014-07-25,,,,Рабочий,2014,2014,3,7,30,25,5
2014-07-26,,,,Выходной,2014,2014,3,7,30,26,6
2014-07-27,,,,Выходной,2014,2014,3,7,30,27,7
2014-07-28,,,,Рабочий,2014,2014,3,7,31,28,1
2014-07-29,,,,Рабочий,2014,2014,3,7,31,29,2
2014-07-30,,,,Рабочий,2014,2014,3,7,31,30,3
2014-07-31,,,,Рабочий,2014,2014,3,7,31,31,4
2014-08-01,,,,Рабочий,2014,2014,3,8,31,1,5
2014-08-02,,,,Выходной,2014,2014,3,8,31,2,6
2014-08-03,,,,Выходной,2014,2014,3,8,31,3,7
2014-08-04,,,,Рабочий,2014,2014,3,8,32,4,1
2014-08-05,,,,Рабочий,2014,2014,3,8,32,5,2
2014-08-06,,,,Рабочий,2014,2014,3,8,32,6,3
2014-08-07,,,,Рабочий,2014,2014,3,8,32,7,4
2014-08-08,,,,Рабочий,2014,2014,3,8,32,8,5
2014-08-09,,,,Выходной,2014,2014,3,8,32,9,6
2014-08-10,,,,Выходной,2014,2014,3,8,32,10,7
2014-08-11,,,,Рабочий,2014,2014,3,8,33,11,1
2014-08-12,,,,Рабочий,2014,2014,3,8,33,12,2
2014-08-13,,,,Рабочий,2014,2014,3,8,33,13,3
2014-08-14,,,,Рабочий,2014,2014,3,8,33,14,4
2014-08-15,,,,Рабочий,2014,2014,3,8,33,15,5
2014-08-16,,,,Выходной,2014,2014,3,8,33,16,6
2014-08-17,,,,Выходной,2014,2014,3,8,33,17,7
2014-08-18,,,,Рабочий,2014,2014,3,8,34,18,1
2014-08-19,,,,Рабочий,2014,2014,3,8,34,19,2
2014-08-20,,,,Рабочий,2014,2014,3,8,34,20,3
2014-08-21,,,,Рабочий,2014,2014,3,8,34,21,4
2014-08-22,,,,Рабочий,2014,2014,3,8,34,22,5
2014-08-23,,,,Выходной,2014,2014,3,8,34,23,6
2014-08-24,,,,Выходной,2014,2014,3,8,34,24,7
2014-08-25,,,,Рабочий,2014,2014,3,8,35,25,1
2014-08-26,,,,Рабочий,2014,2014,3,8,35,26,2
2014-08-27,,,,Рабочий,2014,2014,3,8,35,27,3
2014-08-28,,,,Рабочий,2014,2014,3,8,35,28,4
2014-08-29,,,,Рабочий,2014,2014,3,8,35,29,5
2014-08-30,,,,Выходной,2014,2014,3,8,35,30,6
2014-08-31,,,,Выходной,2014,2014,3,8,35,31,7
2014-09-01,,,,Рабочий,2014,2014,3,9,36,1,1
2014-09-02,,,,Рабочий,2014,2014,3,9,36,2,2
2014-09-03,,,,Рабочий,2014,2014,3,9,36,3,3
2014-09-04,,,,Рабочий,2014,2014,3,9,36,4,4
2014-09-05,,,,Рабочий,2014,2014,3,9,36,5,5
2014-09-06,,,,Выходной,2014,2014,3,9,36,6,6
2014-09-07,,,,Выходной,2014,2014,3,9,36,7,7
2014-09-08,,,,Рабочий,2014,2014,3,9,37,8,1
2014-09-09,,,,Рабочий,2014,2014,3,9,37,9,2
2014-09-10,,,,Рабочий,2014,2014,3,9,37,10,3
2014-09-11,,,,Рабочий,2014,2014,3,9,37,11,4
2014-09-12,,,,Рабочий,2014,2014,3,9,37,12,5
2014-09-13,,,,Выходной,2014,2014,3,9,37,13,6
2014-09-14,,,,Выходной,2014,2014,3,9,37,14,7
2014-09-15,,,,Рабочий,2014,2014,3,9,38,15,1
2014-09-16,,,,Рабочий,2014,2014,3,9,38,16,2
2014-09-17,,,,Рабочий,2014,2014,3,9,38,17,3
2014-09-18,,,,Рабочий,2014,2014,3,9,38,18,4
2014-09-19,,,,Рабочий,2014,2014,3,9,38,19,5
2014-09-20,,,,Выходной,2014,2014,3,9,38,20,6
2014-09-21,,,,Выходной,2014,2014,3,9,38,21,7
2014-09-22,,,,Рабочий,2014,2014,3,9,39,22,1
2014-09-23,,,,Рабочий,2014,2014,3,9,39,23,2
2014-09-24,,,,Рабочий,2014,2014,3,9,39,24,3
2014-09-25,,,,Рабочий,2014,2014,3,9,39,25,4
2014-09-26,,,,Рабочий,2014,2014,3,9,39,26,5
2014-09-27,,,,Выходной,2014,2014,3,9,39,27,6
2014-09-28,,,,Выходной,2014,2014,3,9,39,28,7
2014-09-29,,,,Рабочий,2014,2014,3,9,40,29,1
2014-09-30,,,,Рабочий,2014,2014,3,9,40,30,2
2014-10-01,,,,Рабочий,2014,2014,4,10,40,1,3
2014-10-02,,,,Рабочий,2014,2014,4,10,40,2,4
2014-10-03,,,,Рабочий,2014,2014,4,10,40,3,5
2014-10-04,,,,Выходной,2014,2014,4,10,40,4,6
2014-10-05,,,,Выходной,2014,2014,4,10,40,5,7
2014-10-06,,,,Рабочий,2014,2014,4,10,41,6,1
2014-10-07,,,,Рабочий,2014,2014,4,10,41,7,2
2014-10-08,,,,Рабочий,2014,2014,4,10,41,8,3
2014-10-09,,,,Рабочий,2014,2014,4,10,41,9,4
2014-10-10,,,,Рабочий,2014,2014,4,10,41,10,5
2014-10-11,,,,Выходной,2014,2014,4,10,41,11,6
2014-10-12,,,,Выходной,2014,2014,4,10,41,12,7
2014-10-13,,,,Рабочий,2014,2014,4,10,42,13,1
2014-10-14,,,,Рабочий,2014,2014,4,10,42,14,2
2014-10-15,,,,Рабочий,2014,2014,4,10,42,15,3
2014-10-16,,,,Рабочий,2014,2014,4,10,42,16,4
2014-10-17,,,,Рабочий,2014,2014,4,10,42,17,5
2014-10-18,,,,Выходной,2014,2014,4,10,42,18,6
2014-10-19,,,,Выходной,2014,2014,4,10,42,19,7
2014-10-20,,,,Рабочий,2014,2014,4,10,43,20,1
2014-10-21,,,,Рабочий,2014,2014,4,10,43,21,2
2014-10-22,,,,Рабочий,2014,2014,4,10,43,22,3
2014-10-23,,,,Рабочий,2014,2014,4,10,43,23,4
2014-10-24,,,,Рабочий,2014,2014,4,10,43,24,5
2014-10-25,,,,Выходной,2014,2014,4,10,43,25,6
2014-10-26,,,,Выходной,2014,2014,4,10,43,26,7
2014-10-27,,,,Рабочий,2014,2014,4,10,44,27,1
2014-10-28,,,,Рабочий,2014,2014,4,10,44,28,2
2014-10-29,,,,Рабочий,2014,2014,4,10,44,29,3
2014-10-30,,,,Рабочий,2014,2014,4,10,44,30,4
2014-10-31,,,,Рабочий,2014,2014,4,10,44,31,5
2014-11-01,,,,Выходной,2014,2014,4,11,44,1,6
2014-11-02,,,,Выходной,2014,2014,4,11,44,2,7
2014-11-03,1,,,Праздничный,2014,2014,4,11,45,3,1
2014-11-04,1,8,,Праздничный,2014,2014,4,11,45,4,2
2014-11-05,,,,Рабочий,2014,2014,4,11,45,5,3
2014-11-06,,,,Рабочий,2014,2014,4,11,45,6,4
2014-11-07,,,,Рабочий,2014,2014,4,11,45,7,5
2014-11-08,,,,Выходной,2014,2014,4,11,45,8,6
2014-11-09,,,,Выходной,2014,2014,4,11,45,9,7
2014-11-10,,,,Рабочий,2014,2014,4,11,46,10,1
2014-11-11,,,,Рабочий,2014,2014,4,11,46,11,2
2014-11-12,,,,Рабочий,2014,2014,4,11,46,12,3
2014-11-13,,,,Рабочий,2014,2014,4,11,46,13,4
2014-11-14,,,,Рабочий,2014,2014,4,11,46,14,5
2014-11-15,,,,Выходной,2014,2014,4,11,46,15,6
2014-11-16,,,,Выходной,2014,2014,4,11,46,16,7
2014-11-17,,,,Рабочий,2014,2014,4,11,47,17,1
2014-11-18,,,,Рабочий,2014,2014,4,11,47,18,2
2014-11-19,,,,Рабочий,2014,2014,4,11,47,19,3
2014-11-20,,,,Рабочий,2014,2014,4,11,47,20,4
2014-11-21,,,,Рабочий,2014,2014,4,11,47,21,5
2014-11-22,,,,Выходной,2014,2014,4,11,47,22,6
2014-11-23,,,,Выходной,2014,2014,4,11,47,23,7
2014-11-24,,,,Рабочий,2014,2014,4,11,48,24,1
2014-11-25,,,,Рабочий,2014,2014,4,11,48,25,2
2014-11-26,,,,Рабочий,2014,2014,4,11,48,26,3
2014-11-27,,,,Рабочий,2014,2014,4,11,48,27,4
2014-11-28,,,,Рабочий,2014,2014,4,11,48,28,5
2014-11-29,,,,Выходной,2014,2014,4,11,48,29,6
2014-11-30,,,,Выходной,2014,2014,4,11,48,30,7
2014-12-01,,,,Рабочий,2014,2014,4,12,49,1,1
2014-12-02,,,,Рабочий,2014,2014,4,12,49,2,2
2014-12-03,,,,Рабочий,2014,2014,4,12,49,3,3
2014-12-04,,,,Рабочий,2014,2014,4,12,49,4,4
2014-12-05,,,,Рабочий,2014,2014,4,12,49,5,5
2014-12-06,,,,Выходной,2014,2014,4,12,49,6,6
2014-12-07,,,,Выходной,2014,2014,4,12,49,7,7
2014-12-08,,,,Рабочий,2014,2014,4,12,50,8,1
2014-12-09,,,,Рабочий,2014,2014,4,12,50,9,2
2014-12-10,,,,Рабочий,2014,2014,4,12,50,10,3
2014-12-11,,,,Рабочий,2014,2014,4,12,50,11,4
2014-12-12,,,,Рабочий,2014,2014,4,12,50,12,5
2014-12-13,,,,Выходной,2014,2014,4,12,50,13,6
2014-12-14,,,,Выходной,2014,2014,4,12,50,14,7
2014-12-15,,,,Рабочий,2014,2014,4,12,51,15,1
2014-12-16,,,,Рабочий,2014,2014,4,12,51,16,2
2014-12-17,,,,Рабочий,2014,2014,4,12,51,17,3
2014-12-18,,,,Рабочий,2014,2014,4,12,51,18,4
2014-12-19,,,,Рабочий,2014,2014,4,12,51,19,5
2014-12-20,,,,Выходной,2014,2014,4,12,51,20,6
2014-12-21,,,,Выходной,2014,2014,4,12,51,21,7
2014-12-22,,,,Рабочий,2014,2014,4,12,52,22,1
2014-12-23,,,,Рабочий,2014,2014,4,12,52,23,2
2014-12-24,,,,Рабочий,2014,2014,4,12,52,24,3
2014-12-25,,,,Рабочий,2014,2014,4,12,52,25,4
2014-12-26,,,,Рабочий,2014,2014,4,12,52,26,5
2014-12-27,,,,Выходной,2014,2014,4,12,52,27,6
2014-12-28,,,,Выходной,2014,2014,4,12,52,28,7
2014-12-29,,,,Рабочий,2014,2015,4,12,1,29,1
2014-12-30,,,,Рабочий,2014,2015,4,12,1,30,2
2014-12-31,2,,,Рабочий,2014,2015,4,12,1,31,3
2015-01-01,1,1,,Праздничный,2015,2015,1,1,1,1,4
2015-01-02,1,1,,Праздничный,2015,2015,1,1,1,2,5
2015-01-03,1,1,,Праздничный,2015,2015,1,1,1,3,6
2015-01-04,1,1,,Праздничный,2015,2015,1,1,1,4,7
2015-01-05,1,1,,Праздничный,2015,2015,1,1,2,5,1
2015-01-06,1,1,,Праздничный,2015,2015,1,1,2,6,2
2015-01-07,1,2,,Праздничный,2015,2015,1,1,2,7,3
2015-01-08,1,1,,Праздничный,2015,2015,1,1,2,8,4
2015-01-09,1,,,Праздничный,2015,2015,1,1,2,9,5
2015-01-10,,,,Выходной,2015,2015,1,1,2,10,6
2015-01-11,,,,Выходной,2015,2015,1,1,2,11,7
2015-01-12,,,,Рабочий,2015,2015,1,1,3,12,1
2015-01-13,,,,Рабочий,2015,2015,1,1,3,13,2
2015-01-14,,,,Рабочий,2015,2015,1,1,3,14,3
2015-01-15,,,,Рабочий,2015,2015,1,1,3,15,4
2015-01-16,,,,Рабочий,2015,2015,1,1,3,16,5
2015-01-17,,,,Выходной,2015,2015,1,1,3,17,6
2015-01-18,,,,Выходной,2015,2015,1,1,3,18,7
2015-01-19,,,,Рабочий,2015,2015,1,1,4,19,1
2015-01-20,,,,Рабочий,2015,2015,1,1,4,20,2
2015-01-21,,,,Рабочий,2015,2015,1,1,4,21,3
2015-01-22,,,,Рабочий,2015,2015,1,1,4,22,4
2015-01-23,,,,Рабочий,2015,2015,1,1,4,23,5
2015-01-24,,,,Выходной,2015,2015,1,1,4,24,6
2015-01-25,,,,Выходной,2015,2015,1,1,4,25,7
2015-01-26,,,,Рабочий,2015,2015,1,1,5,26,1
2015-01-27,,,,Рабочий,2015,2015,1,1,5,27,2
2015-01-28,,,,Рабочий,2015,2015,1,1,5,28,3
2015-01-29,,,,Рабочий,2015,2015,1,1,5,29,4
2015-01-30,,,,Рабочий,2015,2015,1,1,5,30,5
2015-01-31,,,,Выходной,2015,2015,1,1,5,31,6
2015-02-01,,,,Выходной,2015,2015,1,2,5,1,7
2015-02-02,,,,Рабочий,2015,2015,1,2,6,2,1
2015-02-03,,,,Рабочий,2015,2015,1,2,6,3,2
2015-02-04,,,,Рабочий,2015,2015,1,2,6,4,3
2015-02-05,,,,Рабочий,2015,2015,1,2,6,5,4
2015-02-06,,,,Рабочий,2015,2015,1,2,6,6,5
2015-02-07,,,,Выходной,2015,2015,1,2,6,7,6
2015-02-08,,,,Выходной,2015,2015,1,2,6,8,7
2015-02-09,,,,Рабочий,2015,2015,1,2,7,9,1
2015-02-10,,,,Рабочий,2015,2015,1,2,7,10,2
2015-02-11,,,,Рабочий,2015,2015,1,2,7,11,3
2015-02-12,,,,Рабочий,2015,2015,1,2,7,12,4
2015-02-13,,,,Рабочий,2015,2015,1,2,7,13,5
2015-02-14,,,,Выходной,2015,2015,1,2,7,14,6
2015-02-15,,,,Выходной,2015,2015,1,2,7,15,7
2015-02-16,,,,Рабочий,2015,2015,1,2,8,16,1
2015-02-17,,,,Рабочий,2015,2015,1,2,8,17,2
2015-02-18,,,,Рабочий,2015,2015,1,2,8,18,3
2015-02-19,,,,Рабочий,2015,2015,1,2,8,19,4
2015-02-20,,,,Рабочий,2015,2015,1,2,8,20,5
2015-02-21,,,,Выходной,2015,2015,1,2,8,21,6
2015-02-22,,,,Выходной,2015,2015,1,2,8,22,7
2015-02-23,1,3,,Праздничный,2015,2015,1,2,9,23,1
2015-02-24,,,,Рабочий,2015,2015,1,2,9,24,2
2015-02-25,,,,Рабочий,2015,2015,1,2,9,25,3
2015-02-26,,,,Рабочий,2015,2015,1,2,9,26,4
2015-02-27,,,,Рабочий,2015,2015,1,2,9,27,5
2015-02-28,,,,Выходной,2015,2015,1,2,9,28,6
2015-03-01,,,,Выходной,2015,2015,1,3,9,1,7
2015-03-02,,,,Рабочий,2015,2015,1,3,10,2,1
2015-03-03,,,,Рабочий,2015,2015,1,3,10,3,2
2015-03-04,,,,Рабочий,2015,2015,1,3,10,4,3
2015-03-05,,,,Рабочий,2015,2015,1,3,10,5,4
2015-03-06,,,,Рабочий,2015,2015,1,3,10,6,5
2015-03-07,,,,Выходной,2015,2015,1,3,10,7,6
2015-03-08,1,4,,Праздничный,2015,2015,1,3,10,8,7
2015-03-09,1,,,Праздничный,2015,2015,1,3,11,9,1
2015-03-10,,,,Рабочий,2015,2015,1,3,11,10,2
2015-03-11,,,,Рабочий,2015,2015,1,3,11,11,3
2015-03-12,,,,Рабочий,2015,2015,1,3,11,12,4
2015-03-13,,,,Рабочий,2015,2015,1,3,11,13,5
2015-03-14,,,,Выходной,2015,2015,1,3,11,14,6
2015-03-15,,,,Выходной,2015,2015,1,3,11,15,7
2015-03-16,,,,Рабочий,2015,2015,1,3,12,16,1
2015-03-17,,,,Рабочий,2015,2015,1,3,12,17,2
2015-03-18,,,,Рабочий,2015,2015,1,3,12,18,3
2015-03-19,,,,Рабочий,2015,2015,1,3,12,19,4
2015-03-20,,,,Рабочий,2015,2015,1,3,12,20,5
2015-03-21,,,,Выходной,2015,2015,1,3,12,21,6
2015-03-22,,,,Выходной,2015,2015,1,3,12,22,7
2015-03-23,,,,Рабочий,2015,2015,1,3,13,23,1
2015-03-24,,,,Рабочий,2015,2015,1,3,13,24,2
2015-03-25,,,,Рабочий,2015,2015,1,3,13,25,3
2015-03-26,,,,Рабочий,2015,2015,1,3,13,26,4
2015-03-27,,,,Рабочий,2015,2015,1,3,13,27,5
2015-03-28,,,,Выходной,2015,2015,1,3,13,28,6
2015-03-29,,,,Выходной,2015,2015,1,3,13,29,7
2015-03-30,,,,Рабочий,2015,2015,1,3,14,30,1
2015-03-31,,,,Рабочий,2015,2015,1,3,14,31,2
2015-04-01,,,,Рабочий,2015,2015,2,4,14,1,3
2015-04-02,,,,Рабочий,2015,2015,2,4,14,2,4
2015-04-03,,,,Рабочий,2015,2015,2,4,14,3,5
2015-04-04,,,,Выходной,2015,2015,2,4,14,4,6
2015-04-05,,,,Выходной,2015,2015,2,4,14,5,7
2015-04-06,,,,Рабочий,2015,2015,2,4,15,6,1
2015-04-07,,,,Рабочий,2015,2015,2,4,15,7,2
2015-04-08,,,,Рабочий,2015,2015,2,4,15,8,3
2015-04-09,,,,Рабочий,2015,2015,2,4,15,9,4
2015-04-10,,,,Рабочий,2015,2015,2,4,15,10,5
2015-04-11,,,,Выходной,2015,2015,2,4,15,11,6
2015-04-12,,,,Выходной,2015,2015,2,4,15,12,7
2015-04-13,,,,Рабочий,2015,2015,2,4,16,13,1
2015-04-14,,,,Рабочий,2015,2015,2,4,16,14,2
2015-04-15,,,,Рабочий,2015,2015,2,4,16,15,3
2015-04-16,,,,Рабочий,2015,2015,2,4,16,16,4
2015-04-17,,,,Рабочий,2015,2015,2,4,16,17,5
2015-04-18,,,,Выходной,2015,2015,2,4,16,18,6
2015-04-19,,,,Выходной,2015,2015,2,4,16,19,7
2015-04-20,,,,Рабочий,2015,2015,2,4,17,20,1
2015-04-21,,,,Рабочий,2015,2015,2,4,17,21,2
2015-04-22,,,,Рабочий,2015,2015,2,4,17,22,3
2015-04-23,,,,Рабочий,2015,2015,2,4,17,23,4
2015-04-24,,,,Рабочий,2015,2015,2,4,17,24,5
2015-04-25,,,,Выходной,2015,2015,2,4,17,25,6
2015-04-26,,,,Выходной,2015,2015,2,4,17,26,7
2015-04-27,,,,Рабочий,2015,2015,2,4,18,27,1
2015-04-28,,,,Рабочий,2015,2015,2,4,18,28,2
2015-04-29,,,,Рабочий,2015,2015,2,4,18,29,3
2015-04-30,2,,,Рабочий,2015,2015,2,4,18,30,4
2015-05-01,1,5,,Праздничный,2015,2015,2,5,18,1,5
